ionMz,Top annotation name,mansuy8_059,mansuy8_059,mansuy8_036,mansuy8_036,mansuy8_054,mansuy8_054,mansuy8_030,mansuy8_030,mansuy8_074,mansuy8_074,mansuy8_011,mansuy8_011,mansuy8_049,mansuy8_049,mansuy8_005,mansuy8_005,mansuy8_044,mansuy8_044,mansuy8_032,mansuy8_032,mansuy8_050,mansuy8_050,mansuy8_020,mansuy8_020,mansuy8_024,mansuy8_024,mansuy8_019,mansuy8_019,mansuy8_060,mansuy8_060,mansuy8_017,mansuy8_017,mansuy8_070,mansuy8_070,mansuy8_033,mansuy8_033,mansuy8_068,mansuy8_068,mansuy8_055,mansuy8_055,mansuy8_031,mansuy8_031,mansuy8_034,mansuy8_034,mansuy8_018,mansuy8_018,mansuy8_066,mansuy8_066,mansuy8_080,mansuy8_080,mansuy8_041,mansuy8_041,mansuy8_027,mansuy8_027,mansuy8_056,mansuy8_056,mansuy8_071,mansuy8_071,mansuy8_043,mansuy8_043,mansuy8_012,mansuy8_012,mansuy8_029,mansuy8_029,mansuy8_035,mansuy8_035,mansuy8_015,mansuy8_015,mansuy8_078,mansuy8_078,mansuy8_004,mansuy8_004,mansuy8_079,mansuy8_079,mansuy8_064,mansuy8_064,mansuy8_077,mansuy8_077,mansuy8_040,mansuy8_040,mansuy8_039,mansuy8_039,mansuy8_028,mansuy8_028,mansuy8_065,mansuy8_065,mansuy8_023,mansuy8_023,mansuy8_053,mansuy8_053,mansuy8_022,mansuy8_022,mansuy8_026,mansuy8_026,mansuy8_072,mansuy8_072,mansuy8_063,mansuy8_063,mansuy8_061,mansuy8_061,mansuy8_069,mansuy8_069,mansuy8_062,mansuy8_062,mansuy8_067,mansuy8_067,mansuy8_076,mansuy8_076,mansuy8_073,mansuy8_073,mansuy8_045,mansuy8_045,mansuy8_014,mansuy8_014,mansuy8_057,mansuy8_057,mansuy8_025,mansuy8_025,mansuy8_010,mansuy8_010,mansuy8_021,mansuy8_021,mansuy8_042,mansuy8_042,mansuy8_037,mansuy8_037,mansuy8_016,mansuy8_016,mansuy8_075,mansuy8_075,mansuy8_051,mansuy8_051,mansuy8_038,mansuy8_038,mansuy8_052,mansuy8_052,mansuy8_006,mansuy8_006,mansuy8_112,mansuy8_112,mansuy8_102,mansuy8_102,mansuy8_108,mansuy8_108,mansuy8_100,mansuy8_095,mansuy8_095,mansuy8_101,mansuy8_101,mansuy8_103,mansuy8_103,mansuy8_098,mansuy8_098,mansuy8_113,mansuy8_113,mansuy8_116,mansuy8_116,mansuy8_096,mansuy8_096,mansuy8_105,mansuy8_105,mansuy8_089,mansuy8_089,mansuy8_086,mansuy8_086,mansuy8_114,mansuy8_114,mansuy8_107,mansuy8_107,mansuy8_104,mansuy8_104,mansuy8_111,mansuy8_111,mansuy8_097,mansuy8_097,mansuy8_081,mansuy8_081,mansuy8_082,mansuy8_082,mansuy8_088,mansuy8_088,mansuy8_092,mansuy8_092,mansuy8_094,mansuy8_094,mansuy8_115,mansuy8_115,mansuy8_093,mansuy8_093,mansuy8_085,mansuy8_085,mansuy8_084,mansuy8_084,mansuy8_087,mansuy8_087,mansuy8_083,mansuy8_083,mansuy8_099,mansuy8_099,mansuy8_091,mansuy8_091,mansuy8_109,mansuy8_109,mansuy8_106,mansuy8_106,mansuy8_090,mansuy8_090,mansuy8_110,mansuy8_110
707.6694,CE(22:0),22852,22253,16778,19120,18579,20623,20967,18421,19801,17359,16601,18714,15982,20356,18391,17511,14516,16009,16625,16147,16661,16213,17764,17176,14114,17985,15737,17889,19066,16366,19466,18578,19596,18301,16291,17720,20044,15568,17505,14362,19480,17632,19302,18023,17214,20339,17371,14249,15772,14663,13922,14916,20003,19862,16017,14337,13844,15330,15127,19409,16184,14969,16556,16290,12347,17138,14446,15008,16480,16420,17185,19441,18887,17452,17275,20079,18047,19437,16602,17964,17261,19326,19498,21464,15785,20486,16597,18125,18707,17858,21714,19240,19798,21684,18667,16623,15085,16135,19421,19794,17263,20074,17845,17602,16436,16562,17827,19087,14325,16696,16489,12929,17473,17333,15169,16192,14995,15938,14065,15858,15221,15540,16312,15972,16961,15752,14127,14269,15110,15513,17760,20345,18329,17715,16024,15916,13131,15324,13989,13610,17292,14274,14788,13964,14134,17295,17029,13713,14225,15261,15208,17016,17666,14914,13865,13561,14170,12985,14689,14118,15722,16098,16075,15968,17440,14011,14066,15074,14629,15337,13356,15320,15870,13581,15467,14928,15517,15342,16557,15563,14275,13342,14028,14413,15605,13554,14844,15321,16581,15355,16526,16035,16278,14401,17501,13751,14396,16457,18273,16978,15227,16989,16135,14920,13836,13061,13453,17224,15616
711.3229,Convalloside,16422,14636,13272,14630,14028,13971,14620,14133,13755,13962,14312,13194,12608,12953,13754,14582,13791,13290,13178,13029,12834,14021,11530,12984,12505,12818,13825,12098,13073,11659,12818,14722,13766,13658,13326,13471,13578,14997,14266,13174,13979,12458,12381,13878,13487,13664,13314,15668,13791,12300,13028,13276,12663,13156,12881,13067,13570,13387,11903,15016,12772,13947,13707,14587,12073,12735,13152,13138,12856,14781,14256,13488,12571,13276,13693,14244,13860,11427,13333,12960,13308,12752,13965,13516,16419,15234,12433,17195,13486,14817,13002,13846,13448,13860,14954,13905,11658,12749,14746,13416,13289,11703,14111,13524,12917,13710,12709,14459,12218,13453,12945,12983,13813,12633,14509,14475,13157,13132,14296,13435,11973,14211,16164,13717,12164,14637,13778,14498,12461,13617,12898,14037,13391,13907,15868,14303,15027,14639,13637,12467,12832,12718,13313,12780,14369,14088,15294,13363,11435,14324,14142,14314,13946,13834,13737,13917,13470,15075,16056,12469,13617,13383,14284,12411,15447,14614,12822,13656,13207,16271,14554,15139,14583,14201,14538,13547,13623,15595,13314,15854,13877,14433,13199,12312,13819,12358,12751,13505,12476,13574,12804,13298,14792,14346,16284,12643,14649,14578,14257,14034,12455,14231,13754,13406,14630,14399,15385,13429,12376
712.2176,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[5,9-dihydroxy-8,...",21636,21844,20167,21508,17742,21656,17967,18360,21020,21473,18471,21009,20722,20625,20267,18581,17786,18453,17370,18383,18963,19045,19104,18552,19020,18547,18771,20165,18369,18103,19656,18683,19755,19109,20567,19206,19159,21288,18072,17730,20830,20515,17815,21571,20438,17483,19231,15966,16969,19382,19059,20895,18300,21180,17116,15392,18154,17376,18361,16851,19891,20070,18804,19690,17170,20901,20457,18688,19706,17563,19857,18360,17109,18019,21138,19207,21313,18894,20727,19892,19310,19485,18913,20129,18757,20191,20855,18493,22883,18292,17566,20748,20984,18969,19456,17673,18201,17818,21510,19403,19622,19575,16212,18505,19682,18292,16895,17852,18160,20930,18618,18772,19949,18900,18743,20437,20751,17472,17171,18707,17265,18886,18209,19085,18355,18041,17418,17673,16878,17280,19856,19296,19744,20507,22026,18764,16565,18787,17621,18710,17240,18887,18833,19990,18340,18283,16071,18254,16785,17568,17829,18689,17809,17464,15646,16699,18063,17560,16557,16983,20089,16738,19023,19260,18299,20815,17253,18014,17143,17495,17198,18141,17911,18785,18176,17455,17084,17328,20163,19530,17559,17106,19758,15969,16227,17357,16970,16488,20586,17400,22430,20342,19967,18227,17936,17216,17490,18688,17965,17189,17864,18861,18321,18821,15514,19144,17187,19166,22767
712.4911,"PE(14:0/20:3(5Z,8Z,11Z))",15675,15209,19903,18193,14149,15210,16212,16121,14428,15603,15547,17687,17539,17026,14966,15617,15399,12774,14493,16334,14327,14694,14468,16807,16950,14294,12525,14028,13473,16338,15565,17588,16699,17767,14683,13538,16945,15710,19325,15010,17598,16635,16822,16507,14123,16203,16771,16965,14132,12894,16718,16588,15213,14954,14832,17729,14533,15764,16924,17368,16550,15079,13188,13447,14503,14890,15534,14858,17887,15729,15698,15705,15743,16007,17535,16004,16244,15713,15149,14205,13899,15953,16680,16890,15598,17019,13553,17065,19804,17637,15375,15793,15640,18146,15847,14495,15615,14922,15220,13872,16115,15313,15289,16801,15566,17250,14462,15261,19148,16457,18513,20014,14599,17290,14609,15589,14901,17159,14371,14216,14147,13477,14515,14418,15646,17041,14535,14233,17567,17900,14229,15517,17346,16069,16029,15445,14297,16145,18002,15364,12941,13415,15773,18138,14800,20536,17110,17983,17774,17129,16098,14233,13205,15243,13205,14015,13459,14387,13601,17045,17570,15123,13017,14929,16477,14581,15422,17606,17420,15039,15920,14072,14679,14364,15866,16397,15707,15069,15449,16559,15501,14923,14689,16319,15404,15396,12664,13980,13508,15605,15460,15331,16346,13559,14645,15635,14397,15731,12980,13577,14703,14763,16482,15815,15705,15191,14825,14757,13728
714.5069,"PE(14:0/20:2(11Z,14Z))",78344,70059,85432,72405,62367,61461,72012,68358,67488,66559,91598,90754,79734,71929,62391,69511,67223,68363,61455,66458,62366,63991,61851,61303,68936,63618,58615,53909,60991,63833,73470,79482,93479,92703,70106,66384,80313,87897,80155,78933,88153,94609,86738,80313,62339,65428,73347,73720,78951,70489,71922,73582,64709,71561,78180,71108,71035,73070,70627,77507,74358,67267,67298,69329,65935,58863,75182,75027,83803,88894,81075,85637,71171,73245,83138,86472,63599,65994,74854,73414,66574,67905,101472,88949,79449,79367,60717,64803,88295,90884,77865,69374,91488,90754,77602,82830,76681,76884,70568,71298,81803,85031,75741,72473,85180,91154,58929,60006,90350,93481,124616,114785,75418,72521,68084,65273,69837,65801,68054,64427,54452,61150,61785,61002,87257,84518,64975,68965,91880,91191,73190,67937,81452,81153,87923,91587,69832,69962,76178,77698,61847,60446,87112,80343,67504,82886,85004,88309,91336,82661,81534,76376,68564,64270,63828,68833,70951,64136,65673,91473,85578,74684,70586,63818,67683,74975,68563,79704,93758,79824,71874,78873,75930,73708,72467,88038,80810,68854,68318,90302,89076,73815,79473,68704,71773,61509,63445,61404,62964,74719,78064,73838,76092,62674,58488,69382,68167,66566,68180,82443,72907,82456,88381,84053,72176,62138,67314,59537,60051
715.5875,TG(14:1(9Z)/14:1(9Z)/14:1(9Z)),24778,24355,21280,16977,19227,17399,20396,23362,19346,18285,24071,21989,20589,17593,18400,19753,16113,14838,19174,20612,18784,18651,20774,19374,18905,17199,15394,17006,17690,17496,17913,20944,19122,21386,19007,17762,19224,23695,19018,16355,20709,20938,22394,19437,20437,16286,17448,17408,18698,17201,17994,17477,17363,22822,15371,15374,15622,16603,17239,16686,17742,17949,16907,19384,17486,14985,17003,19989,19053,16985,18071,19127,18731,19238,18134,17649,19669,16566,19462,19111,17663,19330,24703,20088,17327,21009,18853,17996,21338,19155,22513,17407,22957,21891,22192,18675,20414,19094,18227,17754,19134,18210,18230,18599,17830,17294,16886,17072,19474,19537,20127,20024,17472,18061,16097,15399,17487,17059,18808,17357,15759,17846,16032,18537,17341,15835,15633,16406,20683,20108,15505,18107,18152,18614,17567,16102,18261,16009,19111,19499,18760,17402,18523,22193,20049,21023,23522,20733,22065,20780,18638,17671,19126,16651,16656,17017,20144,17095,19128,19797,18163,18358,18827,20341,19877,18731,19431,16640,18461,20668,17985,18368,17976,21053,18514,18120,17969,17688,19452,16797,19079,19842,21162,19065,17981,16698,17531,16795,17968,20395,19200,16409,17777,17968,17668,19059,18738,17650,19451,20021,19988,17249,22220,20286,19585,16592,15783,18118,16354
717.3506,Elaterinide,11318,12353,11617,13211,13493,12449,10222,13068,12219,10273,13088,12260,11408,12045,11952,12670,12591,11322,11292,11332,12313,10979,12496,12865,10674,12451,11836,14870,12061,11569,12893,12475,13876,12540,14741,11352,13159,11372,13634,12858,10939,10162,12064,13774,11040,12375,12982,11323,10773,12136,13837,11471,12753,15265,12092,10996,12082,11981,10699,10957,11168,12902,12139,12334,11588,12160,11983,11286,11402,11249,12387,12552,12951,13789,12119,11068,10667,12848,11777,13217,10817,12377,11563,12408,12662,11756,13263,12311,11416,10187,12639,13227,12148,11714,13065,12051,11810,10605,10188,12603,12732,13007,12993,12387,11124,11920,12372,12505,11228,12467,11941,11119,11826,11217,10568,11952,13260,12079,13302,10450,13361,13263,13279,10667,13457,10922,14525,12990,14149,11811,12170,12232,13964,10971,11972,11412,11531,10237,11755,11392,12215,13619,12082,10281,12630,14305,12106,12048,11927,11423,11756,12083,12898,11631,11498,11960,12494,12268,10986,12258,12470,11571,10748,12103,12582,12647,10089,11647,10723,10745,12398,11668,12549,12401,12711,11318,10863,12243,11705,10583,12766,11711,11133,12753,13218,13970,11440,10958,12610,11654,12275,10542,12365,11599,11079,11275,12023,11262,11369,12512,11259,11547,12543,13365,12423,12906,10958,12273,12072
720.4957,"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))",28866,25634,22711,23188,21825,21335,22352,26941,21264,21969,21034,22887,21531,24092,17974,20194,18350,19252,19178,22010,20552,20886,18406,19788,17237,19517,19113,17964,16314,21830,22273,23686,23595,22239,18851,18414,21784,24181,16934,19861,21083,22764,22927,22577,19295,22580,19155,19124,19991,19728,18931,18645,18848,23911,18192,18095,17755,16747,20095,25162,18353,20681,18712,20096,19305,20462,20108,21119,19501,19293,23075,20853,20407,22530,20189,23068,23930,21457,22503,22110,21116,23654,23459,25269,20086,21499,19901,20164,23023,23340,24544,21970,22050,27367,20923,19108,20491,21187,21126,23048,23826,24181,18576,20112,20463,22416,21138,19422,20771,21813,19053,20503,21275,20781,17477,16548,17478,17362,18412,19334,17757,17390,20013,21858,22768,22258,17506,15482,20085,21968,23752,22335,18690,22956,19108,19881,19234,17376,17759,20265,19718,22924,18392,17724,18907,21599,23308,18149,17664,19579,19261,20137,20700,17657,17106,20431,20551,16653,18243,20361,17273,18593,19454,17639,18524,17303,18635,18586,18220,18087,16442,18540,19922,18969,20751,19857,16770,20925,19834,20526,22363,18738,17047,20104,17318,16542,16793,20012,21122,20661,21149,19511,19048,17146,17771,17890,20177,18901,17972,18474,19524,19278,24063,19933,20699,17861,15531,17942,22458
721.2389,Citbismine D,17785,17169,17098,15605,18890,16429,20472,17157,15962,15801,16356,14319,17678,13958,18449,16541,14896,15014,15941,16448,18458,16292,16307,15110,15661,16515,15718,17854,18792,19027,14956,15164,14749,16292,15872,13983,15620,16130,16577,17595,15177,14599,15114,16030,15940,16665,15785,14062,15125,18030,14477,16874,14600,17140,13498,11866,15980,16357,15572,15596,16172,17643,16522,16170,15321,13219,16350,14952,16771,14094,15722,15228,15035,15832,18111,17974,14673,15802,18047,16976,15678,14878,17505,17811,16816,18424,17982,17009,16793,15843,16769,15788,16257,19799,16759,14148,14816,15333,15715,17408,15751,17511,16659,14909,14803,16665,14796,14906,15098,17810,14249,15106,14475,16485,17550,16627,15910,15080,17644,15205,17481,14478,13056,19037,16174,16944,14440,16247,15182,15222,17575,18515,14577,17784,13922,17354,18077,18394,14417,13304,16414,13693,14223,14422,16219,16614,16465,16376,17387,14527,14682,16101,16689,14562,15264,14997,15888,14431,14832,14282,14160,15747,14082,14949,15749,16207,15028,14770,17678,15176,15403,15715,14439,16275,18638,16105,13200,16010,15462,14636,16371,15990,17758,16034,15500,15169,14124,15757,15844,19849,14862,15829,14974,13854,17083,17606,14904,15286,14760,18082,16818,14369,16247,15756,17032,16878,14702,13767,17544
723.4963,"PA(16:0/22:4(7Z,10Z,13Z,16Z))",15271,14211,15951,13642,14266,12865,13382,14787,12990,12859,15635,16278,13594,15770,14510,12370,12084,11103,14007,12463,12349,13176,13038,12081,13074,15276,11867,12485,14977,12290,13992,14084,14525,15186,13848,14806,14850,13346,13742,14132,13697,13504,16259,14121,14952,13739,12052,16156,12678,12877,12596,12995,13365,14744,13242,12358,12921,12174,13904,13386,13551,13456,13276,12284,17703,18701,12840,13507,12942,15082,13392,13643,14444,14684,13636,15448,13954,12373,14387,14062,13872,13193,13403,13985,14079,13529,11827,13851,14068,15022,15354,13453,12250,13193,12669,15558,13773,14702,15126,14275,13177,14836,12959,13543,13898,15634,13220,13993,13745,13403,15768,14454,12944,14348,11908,14741,14555,15215,14141,12792,13161,12163,11527,13115,11912,13363,13033,13234,14328,14048,12762,13772,14017,16097,12886,13657,12978,11256,14508,14038,15680,14850,13269,13742,14713,14959,14825,15241,13557,14871,14265,13640,15288,14119,12900,12502,14004,13624,13743,14585,15295,14834,13709,13412,13778,14859,13360,12885,12882,13744,15041,13603,14261,12810,14365,13834,13304,12759,13791,14933,13363,15060,13120,14485,14720,20293,24891,15063,15111,13083,13291,12861,13918,12359,11094,15243,13236,13354,12818,13839,13165,12723,13383,12368,13590,13094,13520,12557,12696
724.4942,"PC(14:0/18:4(6Z,9Z,12Z,15Z))",15808,14778,15178,14463,13608,13869,14093,19470,14149,14221,15203,14568,14589,13434,13267,13632,12522,13956,14898,14124,14206,14803,11983,13244,13302,13074,12906,12612,12541,11316,12941,14181,13015,12619,14436,11225,13698,12174,12178,13298,14428,14892,13626,18346,14838,12890,12682,15317,12925,12167,13643,12609,13163,11212,12958,12994,12601,11496,13151,12731,13137,12725,12536,12734,13895,13395,14351,14313,14142,12418,13119,13485,13328,14181,14301,12950,15646,12940,14724,14320,14244,13243,14884,13437,15257,12286,13595,12617,13297,16800,14419,12684,14986,14153,12035,13623,13344,14695,12098,13022,13869,14589,12506,13214,11993,12639,13118,12717,12287,12695,13202,12202,12589,11857,12010,11962,13314,14904,11057,12242,12957,13063,13409,12247,11878,13457,14120,11513,14277,12305,13177,14014,11916,12334,14379,13779,11571,11558,14292,12309,12939,11830,12028,12003,14133,14386,14845,12776,11949,13753,13901,12748,13431,11807,11825,12268,13945,12390,12650,13319,13518,12859,12971,12401,12519,11935,11799,11570,11609,14378,12139,11915,13132,14429,13321,13380,13762,12501,11251,11850,13988,13119,12548,12974,12491,13469,18458,12040,12535,13716,12505,14219,11807,13319,13591,13202,12208,12913,12624,12127,15149,13510,13589,13387,13687,11937,11029,13639,14594
725.2975,Paradisin C,15515,15769,13414,13818,14839,16079,15453,14629,15350,14244,13525,18792,13681,13770,15524,14423,13557,13618,14690,13247,13808,12608,13963,11860,14263,14392,14612,14723,16349,15051,13093,16775,14667,13302,11975,12749,13572,14392,12895,14259,14114,13621,13002,12998,15150,13395,17013,12558,14865,14435,15102,11488,13105,13781,13900,15838,12640,13780,13052,12444,14027,14414,13592,13853,13020,13312,13952,13400,14104,13414,12585,13317,13687,15795,16112,14280,14666,12506,13042,14578,12671,13400,13108,15079,13674,11976,15153,14497,14832,15226,13002,16986,13574,16862,12126,14597,12278,12863,14819,13745,15042,11228,12522,13625,13030,12840,15296,14305,12387,13180,12051,13545,14525,16345,15360,14620,12971,12274,14489,14996,13999,14371,13773,14999,13015,15598,14382,14417,12783,12316,11318,12081,15639,12753,13501,14564,14243,13992,12270,12073,13555,14158,17744,12845,12563,13020,15159,14214,14545,14793,13634,13608,16737,14710,14067,15458,13539,14842,13157,13809,12888,15841,12299,13255,13538,13344,13925,13512,12848,14884,13852,14743,12823,13842,13087,12691,13413,12842,13973,14698,12109,14407,12961,13049,12706,14921,12832,14694,13607,13158,13076,12658,13426,13563,14240,13684,14623,14135,15284,13173,14672,13007,14367,14450,13561,12737,14296,12979,14658
725.5126,"PA(16:1(9Z)/22:2(13Z,16Z))",17602,16287,16175,18472,14515,14542,14971,15842,15026,14077,15465,16592,15487,15333,16107,12603,12563,14730,12867,14121,14236,15223,14945,13879,15036,16140,14528,13384,13633,13361,13373,15582,15170,15306,15191,14807,15650,14257,12751,12755,14557,15896,17164,16644,14183,13465,15092,13625,14184,14062,13928,14627,13915,14857,12647,12707,13469,14079,15590,14372,12738,14438,15235,13272,23002,19614,16442,14005,14233,13004,13093,14959,14642,14699,14020,15647,12989,13788,16796,16376,14249,16070,15044,15351,16327,13561,14565,15427,15078,15724,16381,14287,16052,16342,13480,13779,14160,15700,17001,14207,15463,16430,15305,14900,14446,14375,13945,13651,14004,14086,13351,13576,14096,15164,14915,13913,16234,13085,15511,11856,13427,13068,13655,15249,13235,14674,14187,12868,16594,16778,15020,14671,14839,15378,14762,14901,12718,12807,14084,16033,15119,15662,13772,12837,13422,16435,17553,15404,13772,14694,13108,14549,14820,13378,14406,14132,12928,14565,13371,15843,17585,14301,16239,15089,15151,13833,12991,15630,14199,14558,14496,13900,13502,14301,13058,13066,13831,12997,13128,15607,14986,13660,13382,13054,13015,28831,29543,15527,13882,15987,16108,13558,12975,13206,15182,12896,14707,15031,15290,14780,14063,13395,13817,12828,12963,13671,13913,14900,15043
726.5432,PE(18:1(11Z)/P-18:1(11Z)),72077,70397,67785,65221,54510,53374,65383,59085,60331,59471,85127,79115,62283,62794,54103,58826,52353,51034,53651,58450,54645,54825,50646,53895,56148,62100,49853,52012,48910,49685,61114,66316,73773,73900,53131,56409,68696,73255,55400,58605,66412,72874,68350,60561,54091,58654,58589,58397,56586,58926,54592,56340,58663,64767,51853,49479,49373,51402,58706,58382,56873,59639,56185,57363,54866,56733,61040,66486,65432,61452,63119,68876,67305,66147,66250,64521,54163,56835,65843,67645,57008,62830,82318,73975,60164,64726,59804,64756,72923,76137,71370,68433,78123,72606,63856,60594,65747,64775,63160,69345,75567,74119,58280,53108,60366,65060,56253,52989,61388,64931,73578,66873,63396,64892,51892,55090,59052,57666,53692,52037,51012,54426,57714,61197,61197,61183,60272,55363,72764,72520,56248,55663,59247,58617,65927,61661,58969,59058,60937,58453,55667,61110,67440,62977,55961,68922,71474,65393,68327,58578,58326,58640,60411,57833,56690,57339,54641,53948,52626,62890,66215,61389,54088,56994,58995,56595,56172,60444,62218,62067,65134,61576,62901,59337,60092,66937,59011,52630,55421,65432,61936,59924,58924,55930,54411,50658,53520,54675,54202,61134,65807,60733,56776,56301,58600,60541,60511,56782,56594,62774,62463,65446,62865,63692,57305,55862,50662,54935,57407
727.2931,Licoagrodin,17328,16195,17264,18204,16646,16463,16665,18851,17497,16629,18086,15499,15521,15085,18867,18459,18364,16244,15528,15650,16541,17585,15194,17097,18602,15483,17773,15707,16767,16935,14809,15240,17870,17599,17147,15632,16999,16580,16939,18325,15559,16454,15713,14273,18713,16349,18761,17514,15442,18642,16957,15225,17847,18357,16763,16154,16089,15911,14784,15635,16459,17610,18226,15968,16943,17710,16528,15260,16079,18103,15701,16562,17197,16639,16515,17922,16121,16450,18866,18599,17173,16037,15259,16915,17516,17325,15907,16738,20291,18097,19180,16711,19044,18332,18342,17833,15010,16695,19423,16380,16310,16762,18024,17848,15613,15548,15153,18348,19229,15689,19277,17290,14608,16657,17155,16670,17387,16712,20302,17980,17535,18251,18274,15651,16461,17431,15733,19027,15269,15399,15608,17304,18283,16600,16914,17455,17680,17842,17088,15502,15744,19700,17742,15370,16531,17532,16666,16213,18117,16670,16227,17013,18243,18125,18207,18366,15507,17713,16024,17258,18907,14911,16372,16792,15449,16306,16123,15864,17410,16498,16317,16477,17801,16544,16516,16365,17556,17083,18179,17950,17946,16441,18948,15898,16539,16511,15450,15002,15415,17573,18083,16548,18802,17616,18369,18123,17153,16548,18413,18420,16706,17953,15639,18559,17995,18934,19775,15673,15624
727.5274,PA(14:1(9Z)/24:1(15Z)),14608,15218,13216,13392,13005,11428,11936,13545,11379,13300,13752,12806,13815,13482,12816,12563,11611,10953,13100,11333,11944,12360,12272,11984,12675,11294,10270,12447,11763,11395,14222,12216,13159,13705,10602,11046,12118,12819,12606,12844,11105,12714,15087,12637,12431,12006,11432,10886,11536,11872,11420,11255,13447,10594,12139,11475,11897,11522,12354,13539,11812,12820,11770,11678,31460,30263,14025,13244,12570,11912,12126,12170,12615,13172,12165,11918,13206,13611,16625,16476,10865,14095,13102,13084,12583,11027,12639,11847,12311,13163,13433,12891,11486,11743,11074,12260,13680,12691,12190,13655,12364,11763,12062,11990,12399,11849,10375,11560,11037,11942,12087,11964,12692,12809,14261,12027,13541,14243,10886,11490,11282,11655,11461,10679,12529,12573,10377,11735,11200,14283,13742,11475,13858,13745,11051,10270,11351,11418,11550,12416,12342,10507,11272,11788,12544,14395,13981,13320,12203,11545,11755,11751,12309,12340,13179,12115,11622,11106,12151,17316,16440,14849,13688,13659,13894,12371,11439,10904,12011,11462,13504,12917,10963,12283,14086,12318,11839,12071,11295,11609,12301,13255,13083,11691,12582,38971,38353,15792,11781,12843,11581,11477,11694,12009,11229,11782,12077,13138,11999,12344,11020,12639,12915,11891,12365,11586,12847,12123,11720
729.6417,"DG(20:2(11Z,14Z)/24:1(15Z)/0:0)",26131,26600,23386,23329,20808,22179,21345,24237,20177,19798,25961,25353,19167,20192,17944,21371,17602,18367,18467,21746,16389,18174,16607,19408,18805,20373,18500,16806,17889,17361,20846,22527,22173,23088,17214,21856,19186,21833,19524,19171,22501,22854,24821,22691,20549,23396,21121,20930,20916,20508,20012,22129,23700,23793,18568,17498,16320,19022,21023,22994,17389,18411,21164,18800,17582,19454,17798,22702,17422,19614,21696,24387,21325,21482,21239,22011,19607,21126,21561,24056,21828,21138,25346,24968,17473,21159,20801,21792,24804,23701,20776,20889,25738,26171,21385,17030,22914,18782,24314,23730,23352,22921,20701,18952,19586,21083,20205,20028,24375,22270,21914,19769,19446,21531,19446,18942,16976,20634,19274,20675,17816,18250,19209,19576,19751,21199,16658,16793,22274,20267,20287,22267,20473,17003,20992,22039,20443,17917,20643,20906,18376,21886,17642,19042,19284,21804,22111,19352,21064,18305,19375,17461,21281,16731,17250,17314,22846,17429,15870,21320,21913,17393,19416,22905,19726,22186,18488,19302,20175,19294,17265,18674,17516,19742,18707,22891,18379,19832,21734,19593,19499,20507,19006,19386,19286,16827,15633,16837,20913,21259,23057,20662,21007,21246,22013,20056,19209,18357,18703,21195,19030,19840,21030,18503,20228,19282,16407,17213,19354
